reaction_id	repo_rxn_id	ec_numbers	rule_substrate_id	rule_substrate_cpd	direction	diameter	isStereo	score	SMARTS	Reactants	rule_prod_ids	rule_prod_stoichios	rxn_substrate_ids	rxn_substrate_inchis	rxn_product_ids	rxn_product_inchis	Products	Name
411	rxn10093		27339	cpd02295	-1	2	1	0.3010299956639812	([#6&v4:1]:[#6&v4:2]1:[#6&v4:3](-[#8&v2:4]-[#1&v1:5]):[#6&v4:6](-[#1&v1:7]):[#6&v4:8](-[#6&v4:9](-[#8&v2:10]-[#1&v1:11])=[#8&v2:12]):[#6&v4:13](-[#8&v2:14]-[#1&v1:15]):[#6&v4:16]:1:[#6&v4:17])>>[#1&+&v0:5].[#1&+&v0:15].[#6&v4](-[#6&v4](/[#6&v4](=[#6&v4](\[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4](/[#6&v4](=[#6&v4](\[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4](/[#6&v4](=[#6&v4](\[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4](/[#6&v4](=[#6&v4](\[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4](-[#6&v4](=[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(/[#6&v4](=[#6&v4](/[#6&v4](-[#6&v4](/[#6&v4](=[#6&v4](/[#6&v4](-[#6&v4](/[#6&v4](=[#6&v4](/[#6&v4](/[#6&v4:8]1=[#6&v4:6](\[#1&v1:7])-[#6&v4:3](=[#8&v2:4])-[#6&v4:16](:[#6&v4:2](:[#6&v4:1])-[#6&v4:13]-1=[#8&v2:14]):[#6&v4:17])(-[#1&v1])-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#8&v2](-[#15&v5](-[#8&v2]-[#15&v5](-[#8&v2]-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1])(-[#8&v2]-[#1&v1:11])=[#8&v2])-[#1&v1].[#8&v2:10]=[#6&v4:9]=[#8&v2:12]	Any	cpd15352,cpd00067,cpd00011,cpd27828	1,2,1,1	cpd00011,cpd00067,cpd15352,cpd27828	CURLTUGMZLYLDI,GPRLSGONYQIRFK,GDUBPWSFXUAETN,XPPKVPWEQAFLFU	cpd02295,cpd30761	VOJUXHHACRXLTD,IKKLDISSULFFQO	Any;Any;Any;Any;Any	<411|rxn10093|cpd02295|2|reverse|isStereo>
436	rxn11346	2.6.1.42	7312	cpd15143	1	2	0	2.901271590133645	([#6&v4:1]-[#6&v4:2](-[#6&v4:3])(-[#7&v3:4](-[#1&v1:5])-[#1&v1:6])-[#1&v1:7])>>[#6&v4:1]-[#6&v4:2](-[#6&v4:3])=[#8&v2].[#7&v3:4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])(-[#6&v4](-[#6&v4](-[#16&v2]-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1:7])(-[#1&v1:5])-[#1&v1:6]	Any	cpd00200,cpd30746	1,1	cpd00869,cpd15143	SXFSQZDSUWACKX,ROHFNLRQFUQHCH	cpd00200,cpd30746	BKAJNAXTPSGJCU,FFEARJCKVFRZRR	Any;Any	<436|rxn11346|cpd15143|2|forward>
436	rxn11346	2.6.1.42	7312	cpd15143	1	2	1	2.8745201343517284	([#6&v4:1]-[#6@@&v4:2](-[#6&v4:3])(-[#7&v3:4](-[#1&v1:5])-[#1&v1:6])-[#1&v1:7])>>[#6&v4:1]-[#6&v4:2](-[#6&v4:3])=[#8&v2].[#7&v3:4](-[#6@&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])(-[#6&v4](-[#6&v4](-[#16&v2]-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1:7])(-[#1&v1:5])-[#1&v1:6]	Any	cpd00200,cpd30746	1,1	cpd00869,cpd15143	SXFSQZDSUWACKX,ROHFNLRQFUQHCH	cpd00200,cpd30746	BKAJNAXTPSGJCU,FFEARJCKVFRZRR	Any;Any	<436|rxn11346|cpd15143|2|forward|isStereo>
436	rxn11346	2.6.1.42	9213	cpd00200	-1	2	0	2.901271590133645	([#6&v4:1]-[#6&v4:2](-[#6&v4:3])=[#8&v2:4])>>[#6&v4](-[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])=[#8&v2:4])(-[#1&v1])-[#1&v1])(-[#16&v2]-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#6&v4:1]-[#6&v4:2](-[#6&v4:3])(-[#7&v3](-[#1&v1])-[#1&v1])-[#1&v1]	Any	cpd15143,cpd00869	1,1	cpd00869,cpd15143	SXFSQZDSUWACKX,ROHFNLRQFUQHCH	cpd00200,cpd30746	BKAJNAXTPSGJCU,FFEARJCKVFRZRR	Any;Any	<436|rxn11346|cpd00200|2|reverse>
436	rxn11346	2.6.1.42	9213	cpd00200	-1	2	1	2.8745201343517284	([#6&v4:1]-[#6&v4:2](-[#6&v4:3])=[#8&v2:4])>>[#6&v4](-[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])=[#8&v2:4])(-[#1&v1])-[#1&v1])(-[#16&v2]-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#6&v4:1]-[#6@@&v4:2](-[#6&v4:3])(-[#7&v3](-[#1&v1])-[#1&v1])-[#1&v1]	Any	cpd15143,cpd00869	1,1	cpd00869,cpd15143	SXFSQZDSUWACKX,ROHFNLRQFUQHCH	cpd00200,cpd30746	BKAJNAXTPSGJCU,FFEARJCKVFRZRR	Any;Any	<436|rxn11346|cpd00200|2|reverse|isStereo>
436	rxn11346	2.6.1.42	10819	cpd00869	1	2	0	2.901271590133645	([#6&v4:1]-[#6&v4:2](=[#8&v2:3])-[#6&v4:4])>>[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])=[#8&v2:3])(-[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#7&v3](-[#6&v4:2](-[#6&v4:1])(-[#6&v4:4])-[#1&v1])(-[#1&v1])-[#1&v1]	Any	cpd00200,cpd30746	1,1	cpd00869,cpd15143	SXFSQZDSUWACKX,ROHFNLRQFUQHCH	cpd00200,cpd30746	BKAJNAXTPSGJCU,FFEARJCKVFRZRR	Any;Any	<436|rxn11346|cpd00869|2|forward>
436	rxn11346	2.6.1.42	10819	cpd00869	1	2	1	2.8745201343517284	([#6&v4:1]-[#6&v4:2](=[#8&v2:3])-[#6&v4:4])>>[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])=[#8&v2:3])(-[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#7&v3](-[#6@&v4:2](-[#6&v4:1])(-[#6&v4:4])-[#1&v1])(-[#1&v1])-[#1&v1]	Any	cpd00200,cpd30746	1,1	cpd00869,cpd15143	SXFSQZDSUWACKX,ROHFNLRQFUQHCH	cpd00200,cpd30746	BKAJNAXTPSGJCU,FFEARJCKVFRZRR	Any;Any	<436|rxn11346|cpd00869|2|forward|isStereo>
436	rxn11346	2.6.1.42	14840	cpd30746	-1	2	0	2.901271590133645	([#7&v3:1](-[#6&v4:2](-[#6&v4:3])(-[#6&v4:4])-[#1&v1:5])(-[#1&v1:6])-[#1&v1:7])>>[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])(-[#7&v3:1](-[#1&v1:6])-[#1&v1:7])-[#1&v1:5])(-[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#6&v4:3]-[#6&v4:2](=[#8&v2])-[#6&v4:4]	Any	cpd15143,cpd00869	1,1	cpd00869,cpd15143	SXFSQZDSUWACKX,ROHFNLRQFUQHCH	cpd00200,cpd30746	BKAJNAXTPSGJCU,FFEARJCKVFRZRR	Any;Any	<436|rxn11346|cpd30746|2|reverse>
436	rxn11346	2.6.1.42	14840	cpd30746	-1	2	1	2.8745201343517284	([#7&v3:1](-[#6@&v4:2](-[#6&v4:3])(-[#6&v4:4])-[#1&v1:5])(-[#1&v1:6])-[#1&v1:7])>>[#6&v4](-[#6@@&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])(-[#7&v3:1](-[#1&v1:6])-[#1&v1:7])-[#1&v1:5])(-[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#6&v4:3]-[#6&v4:2](=[#8&v2])-[#6&v4:4]	Any	cpd15143,cpd00869	1,1	cpd00869,cpd15143	SXFSQZDSUWACKX,ROHFNLRQFUQHCH	cpd00200,cpd30746	BKAJNAXTPSGJCU,FFEARJCKVFRZRR	Any;Any	<436|rxn11346|cpd30746|2|reverse|isStereo>
444	rxn13664	1.8.2.1	7606	cpd00081	1	2	0	0.6989700043360189	([#8&v2:1]-[#16&v4:2](-[#8&v2:3]-[#1&v1:4])=[#8&v2:5])>>[#1&+&v0:4].[#8&v2:1]-[#16&v6:2](=[#8&v2:3])(=[#8&v2:5])-[#8&v2]-[#1&v1]	Any	cpd00048,cpd00067	1,1	cpd00081,cpd00109,cpd27222	LSNNMFCWUKXFEE,XLYOFNOQVPJJNP	cpd00048,cpd00067,cpd00110	QAOWNCQODCNURD,GPRLSGONYQIRFK	Any;Any	<444|rxn13664|cpd00081|2|forward>
444	rxn13664	1.8.2.1	7606	cpd00081	1	2	1	0.6989700043360189	([#8&v2:1]-[#16&v4:2](-[#8&v2:3]-[#1&v1:4])=[#8&v2:5])>>[#1&+&v0:4].[#8&v2:1]-[#16&v6:2](=[#8&v2:3])(=[#8&v2:5])-[#8&v2]-[#1&v1]	Any	cpd00067,cpd00048	1,1	cpd00081,cpd00109,cpd27222	LSNNMFCWUKXFEE,XLYOFNOQVPJJNP	cpd00048,cpd00067,cpd00110	QAOWNCQODCNURD,GPRLSGONYQIRFK	Any;Any	<444|rxn13664|cpd00081|2|forward|isStereo>
480	rxn13998	2.3.1.218	2693	cpd00321	-1	2	0	1.7936604770253195	([#6&v4:1](=[#8&v2:2])(-[#6&v4:3])-[#16&v2:4]-[#6&v4:5])>>[#6&v4:5]-[#16&v2:4]-[#1&v1].[#8&v2](-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#6&v4](-[#6&v4]1(-[#8&v2]-[#6&v4](-[#7&v3]2:[#6&v4](:[#7&v3]:[#6&v4]3:[#6&v4](:[#7&v3]:[#6&v4](:[#7&v3]:[#6&v4]:2:3)-[#1&v1])-[#7&v3](-[#1&v1])-[#1&v1])-[#1&v1])(-[#6&v4](-[#8&v2]-[#1&v1])(-[#6&v4]-1(-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4](-[#6&v4](-[#6&v4](=[#7&v3]-[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#7&v3]-[#6&v4](-[#6&v4](-[#16&v2]-[#6&v4](=[#8&v2])-[#6&v4](-[#6&v4:1](=[#8&v2:2])-[#6&v4:3])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#8&v2]-[#1&v1])(-[#8&v2]-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1]	Any	cpd22528,cpd17838	1,1	cpd00011,cpd17838,cpd22528	CURLTUGMZLYLDI,KBVPPTKWCRMUEW,RGJOEKWQDUBAIZ	cpd00067,cpd00321,cpd12270	GPRLSGONYQIRFK,GBXZVJQQDAJGSO,LTYOQGRJFJAKNA	Any;Any	<480|rxn13998|cpd00321|2|reverse>
480	rxn13998	2.3.1.218	2693	cpd00321	-1	2	1	0.3010299956639812	([#6&v4:1](=[#8&v2:2])(-[#6&v4:3])-[#16&v2:4]-[#6&v4:5])>>[#6&v4:5]-[#16&v2:4]-[#1&v1].[#8&v2](-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#6&v4](-[#6@@&v4]1(-[#1&v1])-[#8&v2]-[#6@&v4](-[#7&v3]2:[#6&v4](-[#1&v1]):[#7&v3]:[#6&v4]3:[#6&v4](-[#7&v3](-[#1&v1])-[#1&v1]):[#7&v3]:[#6&v4](-[#1&v1]):[#7&v3]:[#6&v4]:2:3)(-[#1&v1])-[#6@@&v4](-[#8&v2]-[#1&v1])(-[#1&v1])-[#6@@&v4]-1(-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4](-[#6&v4](-[#6&v4](=[#7&v3]-[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#7&v3]-[#6&v4](-[#6&v4](-[#16&v2]-[#6&v4](=[#8&v2])-[#6&v4](-[#6&v4:1](=[#8&v2:2])-[#6&v4:3])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#8&v2]-[#1&v1])(-[#8&v2]-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1]	Any	cpd17838,cpd22528	1,1	cpd00011,cpd17838,cpd22528	CURLTUGMZLYLDI,KBVPPTKWCRMUEW,RGJOEKWQDUBAIZ	cpd00067,cpd00321,cpd12270	GPRLSGONYQIRFK,GBXZVJQQDAJGSO,LTYOQGRJFJAKNA	Any;Any	<480|rxn13998|cpd00321|2|reverse|isStereo>
480	rxn13998	2.3.1.218	10026	cpd12270	-1	2	0	1.7936604770253195	([#6&v4:1]-[#6&v4:2](-[#6&v4:3](-[#8&v2:4]-[#1&v1:5])=[#8&v2:6])(-[#1&v1:7])-[#1&v1:8])>>[#6&v4:1]-[#6&v4:2](-[#6&v4](=[#8&v2])[#6&v4](=[#6&v4]([#6&v4]1:[#6&v4](:[#6&v4](:[#6&v4](-[#8&v2]-[#1&v1]):[#6&v4](-[#8&v2]-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1]):[#6&v4]:1-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1:7])-[#1&v1:8].[#8&v2](-[#6&v4](-[#6&v4]1(-[#8&v2]-[#6&v4](-[#7&v3]2:[#6&v4](:[#7&v3]:[#6&v4]3:[#6&v4](:[#7&v3]:[#6&v4](:[#7&v3]:[#6&v4]:2:3)-[#1&v1])-[#7&v3](-[#1&v1])-[#1&v1])-[#1&v1])(-[#6&v4](-[#8&v2]-[#1&v1])(-[#6&v4]-1(-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#15&v5](-[#8&v2]-[#15&v5](-[#8&v2]-[#6&v4](-[#6&v4](-[#6&v4](-[#6&v4](=[#7&v3]-[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#7&v3]-[#6&v4](-[#6&v4](-[#16&v2]-[#1&v1:5])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#8&v2]-[#1&v1])(-[#8&v2]-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1].[#8&v2:4]=[#6&v4:3]=[#8&v2:6]	Any	cpd22528,cpd17838,cpd00011	1,1,1	cpd00011,cpd17838,cpd22528	CURLTUGMZLYLDI,KBVPPTKWCRMUEW,RGJOEKWQDUBAIZ	cpd00067,cpd00321,cpd12270	GPRLSGONYQIRFK,GBXZVJQQDAJGSO,LTYOQGRJFJAKNA	Any;Any;Any	<480|rxn13998|cpd12270|2|reverse>
480	rxn13998	2.3.1.218	10026	cpd12270	-1	2	1	0.3010299956639812	([#6&v4:1]-[#6&v4:2](-[#6&v4:3](-[#8&v2:4]-[#1&v1:5])=[#8&v2:6])(-[#1&v1:7])-[#1&v1:8].[#6&v4:9]-[#6@&v4:10](-[#8&v2:11])(-[#6&v4:12])-[#1&v1:13])>>[#6&v4:1]-[#6&v4:2](-[#6&v4](=[#8&v2])/[#6&v4](=[#6&v4](/[#6&v4]1:[#6&v4](-[#1&v1]):[#6&v4](-[#1&v1]):[#6&v4](-[#8&v2]-[#1&v1]):[#6&v4](-[#8&v2]-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1]):[#6&v4]:1-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1:7])-[#1&v1:8].[#6&v4:9]-[#6&v4:10](-[#8&v2:11])(-[#6&v4:12])-[#1&v1:13].[#8&v2](-[#6&v4](-[#6@@&v4]1(-[#1&v1])-[#8&v2]-[#6@&v4](-[#7&v3]2:[#6&v4](-[#1&v1]):[#7&v3]:[#6&v4]3:[#6&v4](-[#7&v3](-[#1&v1])-[#1&v1]):[#7&v3]:[#6&v4](-[#1&v1]):[#7&v3]:[#6&v4]:2:3)(-[#1&v1])-[#6@@&v4](-[#8&v2]-[#1&v1])(-[#1&v1])-[#6@@&v4]-1(-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#15&v5](-[#8&v2]-[#15&v5](-[#8&v2]-[#6&v4](-[#6&v4](-[#6@&v4](-[#6&v4](=[#7&v3]-[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#7&v3]-[#6&v4](-[#6&v4](-[#16&v2]-[#1&v1:5])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#8&v2]-[#1&v1])(-[#8&v2]-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1].[#8&v2:4]=[#6&v4:3]=[#8&v2:6]	Any	cpd17838,cpd22528,cpd00011	1,1,1	cpd00011,cpd17838,cpd22528	CURLTUGMZLYLDI,KBVPPTKWCRMUEW,RGJOEKWQDUBAIZ	cpd00067,cpd00321,cpd12270	GPRLSGONYQIRFK,GBXZVJQQDAJGSO,LTYOQGRJFJAKNA	Any;Any;Any	<480|rxn13998|cpd12270|2|reverse|isStereo>
480	rxn13998	2.3.1.218	18816	cpd17838	1	2	0	1.7936604770253195	([#6&v4:1]-[#6&v4:2](-[#6&v4:3](=[#8&v2:4])-[#6&v4:5])(-[#1&v1:6])-[#1&v1:7])>>[#6&v4:3](=[#8&v2:4])(-[#6&v4:5])-[#16&v2]-[#6&v4](-[#6&v4](-[#7&v3]=[#6&v4](-[#8&v2]-[#1&v1])-[#6&v4](-[#6&v4](-[#7&v3]=[#6&v4](-[#8&v2]-[#1&v1])-[#6&v4](-[#8&v2]-[#1&v1])(-[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#15&v5](-[#8&v2]-[#6&v4](-[#6&v4]1(-[#8&v2]-[#6&v4](-[#7&v3]2:[#6&v4](:[#7&v3]:[#6&v4]3:[#6&v4](:[#7&v3]:[#6&v4](:[#7&v3]:[#6&v4]:2:3)-[#1&v1])-[#7&v3](-[#1&v1])-[#1&v1])-[#1&v1])(-[#6&v4](-[#8&v2]-[#1&v1])(-[#6&v4]-1(-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#6&v4:1]-[#6&v4:2](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])(-[#1&v1:6])-[#1&v1:7]	Any	cpd12270,cpd00321	1,1	cpd00011,cpd17838,cpd22528	CURLTUGMZLYLDI,KBVPPTKWCRMUEW,RGJOEKWQDUBAIZ	cpd00067,cpd00321,cpd12270	GPRLSGONYQIRFK,GBXZVJQQDAJGSO,LTYOQGRJFJAKNA	Any;Any	<480|rxn13998|cpd17838|2|forward>
480	rxn13998	2.3.1.218	18816	cpd17838	1	2	1	0.3010299956639812	([#6&v4:1]-[#6&v4:2](-[#6&v4:3](=[#8&v2:4])-[#6&v4:5])(-[#1&v1:6])-[#1&v1:7].[#6&v4:8]-[#6&v4:9](-[#8&v2:10])(-[#6&v4:11])-[#1&v1:12])>>[#6&v4:3](=[#8&v2:4])(-[#6&v4:5])-[#16&v2]-[#6&v4](-[#6&v4](-[#7&v3]=[#6&v4](-[#8&v2]-[#1&v1])-[#6&v4](-[#6&v4](-[#7&v3]=[#6&v4](-[#8&v2]-[#1&v1])-[#6@&v4](-[#8&v2]-[#1&v1])(-[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#15&v5](-[#8&v2]-[#6&v4](-[#6@@&v4]1(-[#1&v1])-[#8&v2]-[#6@&v4](-[#7&v3]2:[#6&v4](-[#1&v1]):[#7&v3]:[#6&v4]3:[#6&v4](-[#7&v3](-[#1&v1])-[#1&v1]):[#7&v3]:[#6&v4](-[#1&v1]):[#7&v3]:[#6&v4]:2:3)(-[#1&v1])-[#6@@&v4](-[#8&v2]-[#1&v1])(-[#1&v1])-[#6@@&v4]-1(-[#8&v2]-[#15&v5](=[#8&v2])(-[#8&v2]-[#1&v1])-[#8&v2]-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#6&v4:1]-[#6&v4:2](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])(-[#1&v1:6])-[#1&v1:7].[#6&v4:8]-[#6@&v4:9](-[#8&v2:10])(-[#6&v4:11])-[#1&v1:12]	Any	cpd00321,cpd12270	1,1	cpd00011,cpd17838,cpd22528	CURLTUGMZLYLDI,KBVPPTKWCRMUEW,RGJOEKWQDUBAIZ	cpd00067,cpd00321,cpd12270	GPRLSGONYQIRFK,GBXZVJQQDAJGSO,LTYOQGRJFJAKNA	Any;Any	<480|rxn13998|cpd17838|2|forward|isStereo>
482	rxn11683	1.14.13.72	19277	cpd15210	1	2	0	0.9542425094393248	([#6&v4:1]-[#6&v4:2](-[#1&v1:3])(-[#1&v1:4])-[#1&v1:5])>>[#6&v4:1]-[#6&v4:2](-[#8&v2]-[#1&v1])=[#8&v2].[#8&v2](-[#1&v1:3])-[#1&v1:4].[#8&v2](-[#1&v1:5])-[#1&v1]	Any	cpd14544,cpd27222	1,2	cpd00005,cpd00007,cpd00067,cpd15210	ACFIXJIJDZMPPO,MYMOFIZGZYHOMD,GPRLSGONYQIRFK,CHGIKSSZNBCNDW	cpd00006,cpd14544,cpd27222	XJLXINKUBYWONI,MYWAIWDQTCHPTH,XLYOFNOQVPJJNP	Any;Any;Any	<482|rxn11683|cpd15210|2|forward>
482	rxn11683	1.14.13.72	19277	cpd15210	1	2	1	2.2355284469075487	([#6@@&v4:1]1(-[#1&v1:2])(-[#6&v4:3]-[#6&v4:4]-[#6@@&v4:5](-[#6&v4:6])(-[#1&v1:7])-[#6&v4:8]-1)/[#6&v4:9](=[#6&v4:10](/[#6&v4:11]-[#6&v4:12]-[#6&v4:13](-[#6&v4:14](-[#1&v1:15])(-[#1&v1:16])-[#1&v1:17])(-[#6&v4:18])-[#6&v4:19])-[#6&v4:20])-[#6&v4:21])>>[#6&v4:1]1(-[#1&v1:2])(-[#6&v4:3]-[#6&v4:4]-[#6&v4:5](-[#6&v4:6])(-[#1&v1:7])-[#6&v4:8]-1)-[#6&v4:9](=[#6&v4:10](-[#6&v4:11]-[#6&v4:12]-[#6@@&v4:13](-[#6&v4:14](-[#8&v2]-[#1&v1])=[#8&v2])(-[#6&v4:18])-[#6&v4:19])-[#6&v4:20])-[#6&v4:21].[#8&v2](-[#1&v1:15])-[#1&v1:16].[#8&v2](-[#1&v1:17])-[#1&v1]	Any	cpd27222,cpd14544	2,1	cpd00005,cpd00007,cpd00067,cpd15210	ACFIXJIJDZMPPO,MYMOFIZGZYHOMD,GPRLSGONYQIRFK,CHGIKSSZNBCNDW	cpd00006,cpd14544,cpd27222	XJLXINKUBYWONI,MYWAIWDQTCHPTH,XLYOFNOQVPJJNP	Any;Any;Any	<482|rxn11683|cpd15210|2|forward|isStereo>
